,Actor ID/SRN,Actor/Organisation name,Applicable legislation,EUDAMED DI code,Kit,Risk class,Companion diagnostic,Near patient testing,Patient self testing,Professional testing,Reagent,Instrument,Device name,Presence of human tissues and cells or their derivatives,Presence of animal tissues and cells or their derivatives,Presence of cells or substances of microbial origin,link
3941,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404053HZ / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,total T4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d17df230-0e25-4b6f-a0d7-d4a651ce791d
3942,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404054J3 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FT4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fc78f3ac-d2f6-403a-8dc6-c22119588a14
3943,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404055J5 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,TSH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/65ef32b0-4c07-4a4a-9391-61a016690dbf
3944,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404056J7 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TG (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f4e0c5e-d409-4176-827d-61212baf4294
3945,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404057J9 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TPO (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f92d721-9785-4d68-9b7c-6f4daa5c6290
3946,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404059JD / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Tg (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/16ada615-0494-4872-ab8e-cc59aead71b6
3947,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404151J2 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,MYO (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/83eee0ce-3a3b-4ea4-8a53-79db756441a1
3948,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404152J4 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CK-MB (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/711a9264-c0b4-4a4a-81c6-50f87faa65ac
3949,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404152J4 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CK-MB (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0355ab2d-c83c-4d9b-ada0-8c106b989673
3950,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404153J6 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,cTnI (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b6cfbe62-5547-45dc-9c4d-108386a1af7a
3951,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404154J8 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,NT-proBNP (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/76db9100-e46e-4d45-a0bb-282a9d4aeb66
3952,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404201HQ / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Ferritin (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/83c0cdfc-c396-4a74-8fb1-ab1ba144301f
3953,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404202HS / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,LH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b7e19640-fad9-4507-9ec6-b78cabee0628
3954,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404203HU / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,PRL (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f3195e72-4cc8-4728-a641-6efc344a196f
3955,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404204HW / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FSH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dcf062bb-905e-405b-994e-646cc557cf22
3956,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404208J6 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-Müllerian Hormone (AMH) Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4bd523ac-d2be-4fd6-980d-bb68109e1987
3957,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404209J8 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,E2 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/08d3f128-6bd9-4106-a7ae-a01709e94d26
3958,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404210HR / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Testosterone (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/76a0f6ef-d600-4295-a765-241e045a3c2a
3959,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404251J7 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-CCP Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/37bc093d-2942-42a1-a0ca-e7e762e756a2
3960,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404301HV / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,PCT (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d0d5ae54-59fb-4ec9-951a-bf0de35e07b0
3961,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404351JC / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,25-OH Vitamin D Chemiluminescent Immunoassay Kit,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b6b518d9-b640-4d91-9d95-2f3b972653bf
3962,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4404454JP / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Total IgE (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a525d7eb-7db9-4892-9cfc-312c38638bce
3963,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405008J3 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TP Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d9f127ea-84aa-4830-8b15-97ba77cbe088
3964,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405010HN / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,HAV IgM Antibody Chemiluminescent Immunoassay Kit,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f87bb5f2-d068-4da3-9495-48380b2faba7
3965,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405051J4 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,total T3 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/59caffba-fbb4-4da7-ad18-b6720104e0b7
3966,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405052J6 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FT3 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0d46a23e-286e-4aa3-a0c7-4517db74593d
3967,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405053J8 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,total T4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d380d6f9-979d-4373-b391-98c6c736e9af
3968,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405054JA / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FT4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/345dd133-65c9-4d38-a726-945e8ce5e139
3969,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405055JC / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,TSH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/193310cf-985c-4617-8f0f-5c12b7447ee3
3970,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405056JE / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TG (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/579b3b68-4648-494e-bbbb-0977b9365409
3971,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405057JG / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TPO (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4dac047b-6a40-47a6-b0e8-fc9e0601512b
3972,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405059JL / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Tg (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/81f241dc-6432-46ad-b774-d0d4b57a398d
3973,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405060J5 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Calcitonin (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3389e744-22a0-4e46-9649-4cba25d7627a
3974,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405101HS / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,AFP (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/03781150-1e81-4b08-b9c3-7131591984bc
3975,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405102HU / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CEA (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e60f74da-d778-4bba-8ec7-6c3b3df74faa
3976,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405103HW / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CA 15-3 (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bba295fb-557f-4bf1-8a78-80426755b94e
3977,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405104HY / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CA 125 (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0c14f804-1881-4edb-a802-1dc6fe07ff56
3978,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405105J2 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CA 19-9 (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d96ece8e-f826-4718-b013-91261a718788
3979,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405151J9 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,MYO (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae670ee3-875e-4121-b987-7260ee29c5ca
3980,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405152JB / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CK-MB (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/275e85e9-3343-457f-8f6d-3b1b574f5fd6
3981,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405152JB / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,CK-MB (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fb5dc88e-69ee-4d76-b1d5-00c40bbd1ef2
3982,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405153JD / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,cTnI (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b254b136-41c8-4b7d-b643-df8f670baff1
3983,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405154JF / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,NT-proBNP (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/95e1dd01-7090-468f-87aa-a05ba86a5e96
3984,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405201HX / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Ferritin (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/60e75a03-458c-4175-bf2e-f2ab66edc29a
3985,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405202HZ / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,LH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/325e16c7-c9fc-4ed5-b703-6cbe2ed6772c
3986,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405203J3 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,PRL (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f52ffd67-d75b-46f6-905b-fbfdc382f004
3987,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405204J5 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FSH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/20f702b8-5584-469d-8a8f-41363b6dd47e
3988,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405205J7 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Progesterone (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d1ba0287-dc5e-41bb-899d-ba71aba8f46c
3989,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405206J9 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,human Growth Hormone (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c0fbd379-e8d9-4abf-8166-c56943a28e12
3990,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405207JB / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,β-HCG (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c531bb47-95dd-4cbd-b2ab-ead8877e9014
3991,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405208JD / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-Müllerian Hormone (AMH) Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6158f8e2-b917-44a5-ad8b-41f433962c70
3992,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405209JF / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,E2 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6188fb47-75b2-47c3-ba81-d017ae10635c
3993,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405210HY / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Testosterone (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a4b3d694-bacf-441f-b063-e4fe20bc8c2c
3994,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405301J4 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,PCT (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8a0d98c8-1abf-46a4-8554-22dbde0befec
3995,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405351JK / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,25-OH Vitamin D Chemiluminescent Immunoassay Kit,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/26dcff48-6690-4480-931d-a4db9034964c
3996,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4405454JW / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Total IgE (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9ac346d5-db90-406e-a377-8f3d3758ca1a
3997,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406008JA / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TP Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8bb044dd-ea46-4414-b57e-da06e59816c3
3998,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406010HV / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,HAV IgM Antibody Chemiluminescent Immunoassay Kit,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c3ce0e4c-2ca2-4cb5-a242-0404351c47ca
3999,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406017JB / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,HEV IgG Antibody Chemiluminescent Immunoassay Kit,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9179044c-960c-4c50-8d46-ae5818de76f0
4000,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406022J4 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Serum amyloid A Chemiluminescent Immunoassay Kit ,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/520b0902-3afe-4584-86bf-58449242e4a7
4001,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406040J6 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Mycoplasma Pneumoniae IgG Antibody Chemiluminescent Immunoassay Kit,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/10644457-9c72-4a6f-909b-d28bc6ddf370
4002,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406041J8 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Mycoplasma Pneumoniae IgM Antibody Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a4dfe3de-8cad-4da2-8724-e33c71b410e1
4003,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406043JC / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,HEV IgM Antibody Chemiluminescent Immunoassay Kit,Yes,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8c6437d8-cdd7-4833-9d50-b86713a039d6
4004,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406051JB / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,total T3 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/849b1108-adc5-46c7-bae8-6eb095225484
4005,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406052JD / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FT3 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8a23f28b-b43d-4424-bee0-74c1fc5adea4
4006,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406053JF / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,total T4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ffff9289-8c84-4395-bbc0-6089bab0c451
4007,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406054JH / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,FT4 (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/de2f1ae6-5688-4032-8c3e-a077e043a701
4008,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406055JK / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,TSH (CLIA),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d2aeda74-f206-4caa-8591-55581a8f6cbf
4009,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406056JM / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TG (CLIA),Yes,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0ad2051a-3a12-4e77-8f8c-1f2086205b46
4010,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406057JP / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-TPO (CLIA),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aaad9dd0-9285-476e-bb10-75f6fd64d451
4011,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-IM4406058JR / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,iPTH Chemiluminescent Immunoassay Kit,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/501831dc-3cfe-454d-a736-950dbe4b3577
